2022-05-01 13:54:46.138 UTC,"postgres","c18395341_stockbroker_db",4671,"[local]",626e9126.123f,35,"CREATE TABLE",2022-05-01 13:54:46 UTC,10/206,0,ERROR,3F000,"schema ""internel_schema"" does not exist",,,,,,"CREATE TABLE Internel_schema.traders_3 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-07-01') TO ('2022-10-01');",14,,"psql","client backend",,0
2022-05-01 13:54:46.139 UTC,"postgres","c18395341_stockbroker_db",4671,"[local]",626e9126.123f,36,"idle",2022-05-01 13:54:46 UTC,10/207,0,LOG,00000,"statement: CREATE TABLE Internel_schema.traders_4 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-10-01') TO ('2023-01-01');",,,,,,,,,"psql","client backend",,0
2022-05-01 13:54:46.139 UTC,"postgres","c18395341_stockbroker_db",4671,"[local]",626e9126.123f,37,"CREATE TABLE",2022-05-01 13:54:46 UTC,10/207,0,ERROR,3F000,"schema ""internel_schema"" does not exist",,,,,,"CREATE TABLE Internel_schema.traders_4 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-10-01') TO ('2023-01-01');",14,,"psql","client backend",,0
2022-05-01 13:55:55.173 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,1,"idle",2022-05-01 13:55:55 UTC,10/219,0,LOG,00000,"statement: DROP SCHEMA Internal_schema CASCADE;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.175 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,2,"idle",2022-05-01 13:55:55 UTC,10/220,0,LOG,00000,"statement: DROP SCHEMA Public_info CASCADE;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.178 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,3,"idle",2022-05-01 13:55:55 UTC,10/221,0,LOG,00000,"statement: DROP ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.179 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,4,"idle",2022-05-01 13:55:55 UTC,10/222,0,LOG,00000,"statement: DROP ROLE Customer;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.180 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,5,"idle",2022-05-01 13:55:55 UTC,10/223,0,LOG,00000,"statement: CREATE SCHEMA Internal_schema;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.181 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,6,"idle",2022-05-01 13:55:55 UTC,10/224,0,LOG,00000,"statement: CREATE SCHEMA Public_info;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.182 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,7,"idle",2022-05-01 13:55:55 UTC,10/225,0,LOG,00000,"statement: CREATE ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.183 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,8,"idle",2022-05-01 13:55:55 UTC,10/226,0,LOG,00000,"statement: CREATE ROLE Customer WITH LOGIN;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.184 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,9,"idle",2022-05-01 13:55:55 UTC,10/227,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.184 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,10,"idle",2022-05-01 13:55:55 UTC,10/228,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.184 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,11,"idle",2022-05-01 13:55:55 UTC,10/229,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.185 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,12,"idle",2022-05-01 13:55:55 UTC,10/230,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT INSERT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.186 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,13,"idle",2022-05-01 13:55:55 UTC,10/231,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Customer;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.187 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,14,"idle",2022-05-01 13:55:55 UTC,10/232,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.188 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,15,"idle",2022-05-01 13:55:55 UTC,10/233,0,LOG,00000,"statement: CREATE TABLE Public_info.companies(
	internal_ID VARCHAR ( 50 ) PRIMARY KEY,
	company_name VARCHAR ( 50 ) UNIQUE NOT NULL,
	annual_revenue MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.200 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,16,"idle",2022-05-01 13:55:55 UTC,10/234,0,LOG,00000,"statement: CREATE TABLE Internal_schema.traders(
	staff_ID VARCHAR ( 50 ) PRIMARY KEY,
	Trader_name VARCHAR ( 50 ) NOT NULL,
	date_joined DATE NOT NULL) PARTITION BY RANGE (date_joined);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.201 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,17,"CREATE TABLE",2022-05-01 13:55:55 UTC,10/234,1032,ERROR,0A000,"unique constraint on partitioned table must include all partitioning columns","PRIMARY KEY constraint on table ""traders"" lacks column ""date_joined"" which is part of the partition key.",,,,,"CREATE TABLE Internal_schema.traders(
	staff_ID VARCHAR ( 50 ) PRIMARY KEY,
	Trader_name VARCHAR ( 50 ) NOT NULL,
	date_joined DATE NOT NULL) PARTITION BY RANGE (date_joined);",,,"psql","client backend",,0
2022-05-01 13:55:55.202 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,18,"idle",2022-05-01 13:55:55 UTC,10/235,0,LOG,00000,"statement: CREATE TABLE Public_info.Portfolio(
	Portfolio_ID VARCHAR ( 50 ) PRIMARY KEY,
	Portfolio_name VARCHAR ( 50 ) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.214 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,19,"idle",2022-05-01 13:55:55 UTC,10/236,0,LOG,00000,"statement: CREATE TABLE Public_info.prices(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	record_date DATE NOT NULL,
	record_value MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.216 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,20,"idle",2022-05-01 13:55:55 UTC,10/237,0,LOG,00000,"statement: CREATE TABLE Internal_schema.positions(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	Portfolio_ID VARCHAR ( 50 ) references Public_info.Portfolio(Portfolio_ID),
	current_stock NUMERIC (20,3) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.218 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,21,"idle",2022-05-01 13:55:55 UTC,10/238,0,LOG,00000,"statement: CREATE index ix_annual_revenue_btree on Public_info.companies using btree (annual_revenue);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.229 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,22,"idle",2022-05-01 13:55:55 UTC,10/239,0,LOG,00000,"statement: CREATE index ix_company_name_btree on Public_info.companies using btree (company_name);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.242 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,23,"idle",2022-05-01 13:55:55 UTC,10/240,0,LOG,00000,"statement: CREATE index ix_staff_id_hash on Internal_schema.traders using hash (staff_ID);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.242 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,24,"CREATE INDEX",2022-05-01 13:55:55 UTC,10/240,0,ERROR,42P01,"relation ""internal_schema.traders"" does not exist",,,,,,"CREATE index ix_staff_id_hash on Internal_schema.traders using hash (staff_ID);",,,"psql","client backend",,0
2022-05-01 13:55:55.243 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,25,"idle",2022-05-01 13:55:55 UTC,10/241,0,LOG,00000,"statement: CREATE index ix_date_joined_btree on Internal_schema.traders using btree (date_joined);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.243 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,26,"CREATE INDEX",2022-05-01 13:55:55 UTC,10/241,0,ERROR,42P01,"relation ""internal_schema.traders"" does not exist",,,,,,"CREATE index ix_date_joined_btree on Internal_schema.traders using btree (date_joined);",,,"psql","client backend",,0
2022-05-01 13:55:55.244 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,27,"idle",2022-05-01 13:55:55 UTC,10/242,0,LOG,00000,"statement: CREATE index ix_Portfolio_ID on Public_info.Portfolio using hash (Portfolio_ID);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.245 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,28,"idle",2022-05-01 13:55:55 UTC,10/243,0,LOG,00000,"statement: CREATE index ix_record_value on Public_info.prices using btree (record_value);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.256 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,29,"idle",2022-05-01 13:55:55 UTC,10/244,0,LOG,00000,"statement: CREATE index ix_current_stock on Internal_schema.positions using btree (current_stock);",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.268 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,30,"idle",2022-05-01 13:55:55 UTC,10/245,0,LOG,00000,"statement: CREATE TABLE Internel_schema.traders_1 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-01-01') TO ('2022-04-01');",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.268 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,31,"CREATE TABLE",2022-05-01 13:55:55 UTC,10/245,0,ERROR,3F000,"schema ""internel_schema"" does not exist",,,,,,"CREATE TABLE Internel_schema.traders_1 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-01-01') TO ('2022-04-01');",14,,"psql","client backend",,0
2022-05-01 13:55:55.269 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,32,"idle",2022-05-01 13:55:55 UTC,10/246,0,LOG,00000,"statement: CREATE TABLE Internal_schema.traders_2 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-04-01') TO ('2022-07-01');",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.269 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,33,"CREATE TABLE",2022-05-01 13:55:55 UTC,10/246,0,ERROR,3F000,"schema ""internel_schema"" does not exist",,,,,,"CREATE TABLE Internal_schema.traders_2 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-04-01') TO ('2022-07-01');",,,"psql","client backend",,0
2022-05-01 13:55:55.270 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,34,"idle",2022-05-01 13:55:55 UTC,10/247,0,LOG,00000,"statement: CREATE TABLE Internel_schema.traders_3 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-07-01') TO ('2022-10-01');",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.270 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,35,"CREATE TABLE",2022-05-01 13:55:55 UTC,10/247,0,ERROR,3F000,"schema ""internel_schema"" does not exist",,,,,,"CREATE TABLE Internel_schema.traders_3 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-07-01') TO ('2022-10-01');",14,,"psql","client backend",,0
2022-05-01 13:55:55.271 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,36,"idle",2022-05-01 13:55:55 UTC,10/248,0,LOG,00000,"statement: CREATE TABLE Internel_schema.traders_4 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-10-01') TO ('2023-01-01');",,,,,,,,,"psql","client backend",,0
2022-05-01 13:55:55.271 UTC,"postgres","c18395341_stockbroker_db",4684,"[local]",626e916b.124c,37,"CREATE TABLE",2022-05-01 13:55:55 UTC,10/248,0,ERROR,3F000,"schema ""internel_schema"" does not exist",,,,,,"CREATE TABLE Internel_schema.traders_4 PARTITION OF Internel_schema.traders
	FOR VALUES FROM ('2022-10-01') TO ('2023-01-01');",14,,"psql","client backend",,0
2022-05-01 13:57:23.103 UTC,"postgres","c18395341_stockbroker_db",4697,"[local]",626e91c3.1259,1,"idle",2022-05-01 13:57:23 UTC,10/258,0,LOG,00000,"statement: DROP SCHEMA Internal_schema CASCADE;",,,,,,,,,"psql","client backend",,0
2022-05-01 13:57:23.108 UTC,"postgres","c18395341_stockbroker_db",4697,"[local]",626e91c3.1259,2,"idle",2022-05-01 13:57:23 UTC,10/259,0,LOG,00000,"statement: DROP SCHEMA Public_info CASCADE;",,,,,,,,,"psql","client backend",,0
