2022-04-30 10:54:19.868 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,14,"ALTER DEFAULT PRIVILEGES",2022-04-30 10:54:19 UTC,4/152,0,ERROR,42704,"role ""cutomer"" does not exist",,,,,,"ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Cutomer;",,,"psql","client backend",,0
2022-04-30 10:54:19.869 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,15,"idle",2022-04-30 10:54:19 UTC,4/153,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:54:19.871 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,16,"idle",2022-04-30 10:54:19 UTC,4/154,0,LOG,00000,"statement: CREATE TABLE Public_info.companies(
	internal_ID VARCHAR ( 50 ) PRIMARY KEY,
	company_name VARCHAR ( 50 ) UNIQUE NOT NULL,
	annual_revenue MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:54:19.942 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,17,"idle",2022-04-30 10:54:19 UTC,4/155,0,LOG,00000,"statement: CREATE TABLE Internal_schema.traders(
	staff_ID VARCHAR ( 50 ) PRIMARY KEY,
	Trader_name VARCHAR ( 50 ) NOT NULL,
	date_joined DATE NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:54:19.961 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,18,"idle",2022-04-30 10:54:19 UTC,4/156,0,LOG,00000,"statement: CREATE TABLE Public_info.Portfolio(
	Portfolio_ID VARCHAR ( 50 ) PRIMARY KEY,
	Portfolio_name VARCHAR ( 50 ) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:54:19.977 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,19,"idle",2022-04-30 10:54:19 UTC,4/157,0,LOG,00000,"statement: CREATE TABLE Public_info.prices(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	record_date DATE NOT NULL,
	record_value MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:54:19.985 UTC,"postgres","c18395341_stockbroker_db",3040,"[local]",626d155b.be0,20,"idle",2022-04-30 10:54:19 UTC,4/158,0,LOG,00000,"statement: CREATE TABLE Internal_schema.positions(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	Portfolio_ID VARCHAR ( 50 ) references Public_info.Portfolio(Portfolio_ID),
	current_stock NUMERIC (20,3) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.086 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,1,"idle",2022-04-30 10:55:04 UTC,4/170,0,LOG,00000,"statement: DROP SCHEMA Internal_schema CASCADE;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.093 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,2,"idle",2022-04-30 10:55:04 UTC,4/171,0,LOG,00000,"statement: DROP SCHEMA Public_info CASCADE;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.100 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,3,"idle",2022-04-30 10:55:04 UTC,4/172,0,LOG,00000,"statement: DROP ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.103 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,4,"idle",2022-04-30 10:55:04 UTC,4/173,0,LOG,00000,"statement: DROP ROLE Customer;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.104 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,5,"idle",2022-04-30 10:55:04 UTC,4/174,0,LOG,00000,"statement: CREATE SCHEMA Internal_schema;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.106 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,6,"idle",2022-04-30 10:55:04 UTC,4/175,0,LOG,00000,"statement: CREATE SCHEMA Public_info;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.108 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,7,"idle",2022-04-30 10:55:04 UTC,4/176,0,LOG,00000,"statement: CREATE ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.110 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,8,"idle",2022-04-30 10:55:04 UTC,4/177,0,LOG,00000,"statement: CREATE ROLE Customer WITH LOGIN;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.112 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,9,"idle",2022-04-30 10:55:04 UTC,4/178,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.113 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,10,"idle",2022-04-30 10:55:04 UTC,4/179,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.114 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,11,"idle",2022-04-30 10:55:04 UTC,4/180,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.116 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,12,"idle",2022-04-30 10:55:04 UTC,4/181,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT INSERT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.118 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,13,"idle",2022-04-30 10:55:04 UTC,4/182,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Customer;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.120 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,14,"idle",2022-04-30 10:55:04 UTC,4/183,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.121 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,15,"idle",2022-04-30 10:55:04 UTC,4/184,0,LOG,00000,"statement: CREATE TABLE Public_info.companies(
	internal_ID VARCHAR ( 50 ) PRIMARY KEY,
	company_name VARCHAR ( 50 ) UNIQUE NOT NULL,
	annual_revenue MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.149 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,16,"idle",2022-04-30 10:55:04 UTC,4/185,0,LOG,00000,"statement: CREATE TABLE Internal_schema.traders(
	staff_ID VARCHAR ( 50 ) PRIMARY KEY,
	Trader_name VARCHAR ( 50 ) NOT NULL,
	date_joined DATE NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.161 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,17,"idle",2022-04-30 10:55:04 UTC,4/186,0,LOG,00000,"statement: CREATE TABLE Public_info.Portfolio(
	Portfolio_ID VARCHAR ( 50 ) PRIMARY KEY,
	Portfolio_name VARCHAR ( 50 ) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.175 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,18,"idle",2022-04-30 10:55:04 UTC,4/187,0,LOG,00000,"statement: CREATE TABLE Public_info.prices(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	record_date DATE NOT NULL,
	record_value MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:04.178 UTC,"postgres","c18395341_stockbroker_db",3051,"[local]",626d1588.beb,19,"idle",2022-04-30 10:55:04 UTC,4/188,0,LOG,00000,"statement: CREATE TABLE Internal_schema.positions(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	Portfolio_ID VARCHAR ( 50 ) references Public_info.Portfolio(Portfolio_ID),
	current_stock NUMERIC (20,3) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 10:55:28.829 UTC,"postgres","c18395341_stockbroker_db",3054,"[local]",626d1592.bee,1,"idle",2022-04-30 10:55:14 UTC,4/190,0,LOG,00000,"statement: SELECT pg_catalog.pg_get_userbyid(d.defaclrole) AS ""Owner"",
  n.nspname AS ""Schema"",
  CASE d.defaclobjtype WHEN 'r' THEN 'table' WHEN 'S' THEN 'sequence' WHEN 'f' THEN 'function' WHEN 'T' THEN 'type' WHEN 'n' THEN 'schema' END AS ""Type"",
  pg_catalog.array_to_string(d.defaclacl, E'\n') AS ""Access privileges""
FROM pg_catalog.pg_default_acl d
     LEFT JOIN pg_catalog.pg_namespace n ON n.oid = d.defaclnamespace
ORDER BY 1, 2, 3;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:56:15.132 UTC,"postgres","c18395341_stockbroker_db",3054,"[local]",626d1592.bee,2,"idle",2022-04-30 10:55:14 UTC,4/191,0,LOG,00000,"statement: SELECT n.nspname AS ""Name"",
  pg_catalog.pg_get_userbyid(n.nspowner) AS ""Owner""
FROM pg_catalog.pg_namespace n
WHERE n.nspname !~ '^pg_' AND n.nspname <> 'information_schema'
ORDER BY 1;",,,,,,,,,"psql","client backend",,0
2022-04-30 10:56:20.420 UTC,"postgres","c18395341_stockbroker_db",3054,"[local]",626d1592.bee,3,"idle",2022-04-30 10:55:14 UTC,4/192,0,LOG,00000,"statement: SELECT n.nspname AS ""Name"",
  pg_catalog.pg_get_userbyid(n.nspowner) AS ""Owner"",
  pg_catalog.array_to_string(n.nspacl, E'\n') AS ""Access privileges"",
  pg_catalog.obj_description(n.oid, 'pg_namespace') AS ""Description""
FROM pg_catalog.pg_namespace n
WHERE n.nspname !~ '^pg_' AND n.nspname <> 'information_schema'
ORDER BY 1;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.046 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,1,"idle",2022-04-30 11:52:09 UTC,5/232,0,LOG,00000,"statement: DROP SCHEMA Internal_schema CASCADE;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.054 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,2,"idle",2022-04-30 11:52:09 UTC,5/233,0,LOG,00000,"statement: DROP SCHEMA Public_info CASCADE;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.062 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,3,"idle",2022-04-30 11:52:09 UTC,5/234,0,LOG,00000,"statement: DROP ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.064 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,4,"idle",2022-04-30 11:52:09 UTC,5/235,0,LOG,00000,"statement: DROP ROLE Customer;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.066 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,5,"idle",2022-04-30 11:52:09 UTC,5/236,0,LOG,00000,"statement: CREATE SCHEMA Internal_schema;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.068 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,6,"idle",2022-04-30 11:52:09 UTC,5/237,0,LOG,00000,"statement: CREATE SCHEMA Public_info;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.070 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,7,"idle",2022-04-30 11:52:09 UTC,5/238,0,LOG,00000,"statement: CREATE ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.071 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,8,"idle",2022-04-30 11:52:09 UTC,5/239,0,LOG,00000,"statement: CREATE ROLE Customer WITH LOGIN;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.073 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,9,"idle",2022-04-30 11:52:09 UTC,5/240,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.075 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,10,"idle",2022-04-30 11:52:09 UTC,5/241,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.076 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,11,"idle",2022-04-30 11:52:09 UTC,5/242,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.078 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,12,"idle",2022-04-30 11:52:09 UTC,5/243,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT INSERT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.079 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,13,"idle",2022-04-30 11:52:09 UTC,5/244,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Customer;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.081 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,14,"idle",2022-04-30 11:52:09 UTC,5/245,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.082 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,15,"idle",2022-04-30 11:52:09 UTC,5/246,0,LOG,00000,"statement: CREATE TABLE Public_info.companies(
	internal_ID VARCHAR ( 50 ) PRIMARY KEY,
	company_name VARCHAR ( 50 ) UNIQUE NOT NULL,
	annual_revenue MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.108 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,16,"idle",2022-04-30 11:52:09 UTC,5/247,0,LOG,00000,"statement: CREATE TABLE Internal_schema.traders(
	staff_ID VARCHAR ( 50 ) PRIMARY KEY,
	Trader_name VARCHAR ( 50 ) NOT NULL,
	date_joined DATE NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.154 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,17,"idle",2022-04-30 11:52:09 UTC,5/248,0,LOG,00000,"statement: CREATE TABLE Public_info.Portfolio(
	Portfolio_ID VARCHAR ( 50 ) PRIMARY KEY,
	Portfolio_name VARCHAR ( 50 ) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.171 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,18,"idle",2022-04-30 11:52:09 UTC,5/249,0,LOG,00000,"statement: CREATE TABLE Public_info.prices(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	record_date DATE NOT NULL,
	record_value MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.177 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,19,"idle",2022-04-30 11:52:09 UTC,5/250,0,LOG,00000,"statement: CREATE TABLE Internal_schema.positions(
	company_ID VARCHAR ( 50 ) references Public_info.companies(internal_ID),
	Portfolio_ID VARCHAR ( 50 ) references Public_info.Portfolio(Portfolio_ID),
	current_stock NUMERIC (20,3) NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.183 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,20,"idle",2022-04-30 11:52:09 UTC,5/251,0,LOG,00000,"statement: CREATE index ix_annual_revenue_btree on Public_info.companies using btree (annual_revenue);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.199 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,21,"idle",2022-04-30 11:52:09 UTC,5/252,0,LOG,00000,"statement: CREATE index ix_company_name_btree on Public_info.commpanies using btree (company_name);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.200 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,22,"CREATE INDEX",2022-04-30 11:52:09 UTC,5/252,0,ERROR,42P01,"relation ""public_info.commpanies"" does not exist",,,,,,"CREATE index ix_company_name_btree on Public_info.commpanies using btree (company_name);",,,"psql","client backend",,0
2022-04-30 11:52:09.201 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,23,"idle",2022-04-30 11:52:09 UTC,5/253,0,LOG,00000,"statement: CREATE index ix_staff_id_hash on Internal_schema.traders using hash (staff_ID);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.206 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,24,"idle",2022-04-30 11:52:09 UTC,5/254,0,LOG,00000,"statement: CREATE index ix_date_joined_btree on Internal_schema.traders using btree (date_joined);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.222 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,25,"idle",2022-04-30 11:52:09 UTC,5/255,0,LOG,00000,"statement: CREATE index ix_Portfolio_ID on Public_info.Portfolio using hash (Portfolio_ID);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.228 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,26,"idle",2022-04-30 11:52:09 UTC,5/256,0,LOG,00000,"statement: CREATE index ix_record_value on Public_info.prices using btree (record_value);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:09.243 UTC,"postgres","c18395341_stockbroker_db",3461,"[local]",626d22e9.d85,27,"idle",2022-04-30 11:52:09 UTC,5/257,0,LOG,00000,"statement: CREATE index ix_current_stock on Internal_schema.positions using btree (current_stock);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.376 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,1,"idle",2022-04-30 11:52:46 UTC,5/267,0,LOG,00000,"statement: DROP SCHEMA Internal_schema CASCADE;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.382 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,2,"idle",2022-04-30 11:52:46 UTC,5/268,0,LOG,00000,"statement: DROP SCHEMA Public_info CASCADE;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.390 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,3,"idle",2022-04-30 11:52:46 UTC,5/269,0,LOG,00000,"statement: DROP ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.393 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,4,"idle",2022-04-30 11:52:46 UTC,5/270,0,LOG,00000,"statement: DROP ROLE Customer;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.396 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,5,"idle",2022-04-30 11:52:46 UTC,5/271,0,LOG,00000,"statement: CREATE SCHEMA Internal_schema;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.399 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,6,"idle",2022-04-30 11:52:46 UTC,5/272,0,LOG,00000,"statement: CREATE SCHEMA Public_info;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.402 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,7,"idle",2022-04-30 11:52:46 UTC,5/273,0,LOG,00000,"statement: CREATE ROLE Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.404 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,8,"idle",2022-04-30 11:52:46 UTC,5/274,0,LOG,00000,"statement: CREATE ROLE Customer WITH LOGIN;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.405 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,9,"idle",2022-04-30 11:52:46 UTC,5/275,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.407 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,10,"idle",2022-04-30 11:52:46 UTC,5/276,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info REVOKE ALL ON TABLES FROM PUBLIC;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.408 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,11,"idle",2022-04-30 11:52:46 UTC,5/277,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.410 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,12,"idle",2022-04-30 11:52:46 UTC,5/278,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Internal_schema GRANT INSERT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.412 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,13,"idle",2022-04-30 11:52:46 UTC,5/279,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Customer;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.413 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,14,"idle",2022-04-30 11:52:46 UTC,5/280,0,LOG,00000,"statement: ALTER DEFAULT PRIVILEGES IN SCHEMA Public_info GRANT SELECT ON TABLES TO Trader;",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.415 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,15,"idle",2022-04-30 11:52:46 UTC,5/281,0,LOG,00000,"statement: CREATE TABLE Public_info.companies(
	internal_ID VARCHAR ( 50 ) PRIMARY KEY,
	company_name VARCHAR ( 50 ) UNIQUE NOT NULL,
	annual_revenue MONEY NOT NULL);",,,,,,,,,"psql","client backend",,0
2022-04-30 11:52:46.441 UTC,"postgres","c18395341_stockbroker_db",3467,"[local]",626d230e.d8b,16,"idle",2022-04-30 11:52:46 UTC,5/282,0,LOG,00000,"statement: CREATE TABLE Internal_schema.traders(
	staff_ID VARCHAR ( 50 ) PRIMARY KEY,
	Trader_name VARCHAR ( 50 ) NOT NULL,
	date_joined DATE NOT NULL);",,,,,,,,,"psql","client backend",,0
